timestamp,value,luz,bat
04.09.2023 07:16:01,409,136,174
04.09.2023 07:16:06,409,136,173
04.09.2023 07:16:12,409,136,174
04.09.2023 07:16:18,409,136,174
04.09.2023 07:16:23,409,137,174
04.09.2023 07:16:29,409,137,173
04.09.2023 07:16:34,409,138,174
04.09.2023 07:16:40,409,138,174
04.09.2023 07:16:46,409,139,173
04.09.2023 07:16:51,409,139,174
04.09.2023 07:16:57,409,140,174
04.09.2023 07:17:03,409,140,173
04.09.2023 07:17:08,409,141,174
04.09.2023 07:17:14,409,142,169
04.09.2023 07:17:19,409,142,174
04.09.2023 07:17:25,409,144,173
04.09.2023 07:17:31,409,145,174
04.09.2023 07:17:36,409,146,174
04.09.2023 07:17:42,409,147,174
04.09.2023 07:17:48,409,148,174
04.09.2023 07:17:53,409,149,174
04.09.2023 07:17:59,409,150,174
04.09.2023 07:18:04,409,151,174
04.09.2023 07:18:10,409,153,174
04.09.2023 07:18:16,409,154,174
04.09.2023 07:18:21,409,155,174
04.09.2023 07:18:27,409,157,174
04.09.2023 07:18:32,409,159,174
04.09.2023 07:18:38,409,160,174
04.09.2023 07:18:44,409,162,175
04.09.2023 07:18:49,409,164,174
04.09.2023 07:18:55,409,165,174
04.09.2023 07:19:01,409,167,175
04.09.2023 07:19:06,409,170,175
04.09.2023 07:19:12,409,171,175
04.09.2023 07:19:17,409,173,175
04.09.2023 07:19:23,409,175,175
04.09.2023 07:19:29,409,177,175
04.09.2023 07:19:34,409,179,177
04.09.2023 07:19:40,409,181,175
04.09.2023 07:19:46,409,183,175
04.09.2023 07:19:51,409,185,177
04.09.2023 07:19:57,409,187,177
04.09.2023 07:20:02,409,190,175
04.09.2023 07:20:08,409,191,177
04.09.2023 07:20:14,409,194,177
04.09.2023 07:20:19,409,196,175
04.09.2023 07:20:25,409,199,177
04.09.2023 07:20:31,409,200,177
04.09.2023 07:20:36,409,203,177
04.09.2023 07:20:42,409,205,177
04.09.2023 07:20:47,409,207,177
04.09.2023 07:20:53,409,209,178
04.09.2023 07:20:59,409,212,174
04.09.2023 07:21:04,409,214,178
04.09.2023 07:21:10,409,217,178
04.09.2023 07:21:16,409,219,178
04.09.2023 07:21:21,409,221,178
04.09.2023 07:21:27,409,224,178
04.09.2023 07:21:32,409,226,178
04.09.2023 07:21:38,0,229,178
04.09.2023 07:21:44,409,232,178
04.09.2023 07:21:49,409,234,178
04.09.2023 07:21:55,409,236,178
04.09.2023 07:22:01,409,238,179
04.09.2023 07:22:06,409,239,178
04.09.2023 07:22:12,409,241,179
04.09.2023 07:22:17,409,244,178
04.09.2023 07:22:23,409,249,178
04.09.2023 07:22:29,409,259,178
04.09.2023 07:22:34,409,272,178
04.09.2023 07:22:40,409,290,179
04.09.2023 07:22:46,409,310,178
04.09.2023 07:22:51,409,351,178
04.09.2023 07:22:57,409,373,179
04.09.2023 07:23:02,409,509,179
04.09.2023 07:23:08,409,630,180
04.09.2023 07:23:14,409,696,179
04.09.2023 07:23:19,409,725,180
04.09.2023 07:23:25,409,586,180
04.09.2023 07:23:30,409,481,179
04.09.2023 07:23:36,409,370,179
04.09.2023 07:23:42,409,356,179
04.09.2023 07:23:47,409,331,178
04.09.2023 07:23:53,409,325,179
04.09.2023 07:23:59,409,284,179
04.09.2023 07:24:04,409,274,178
04.09.2023 07:24:10,409,267,178
04.09.2023 07:24:15,409,264,179
04.09.2023 07:24:21,409,261,178
04.09.2023 07:24:27,409,260,178
04.09.2023 07:24:32,409,259,179
04.09.2023 07:24:38,409,258,178
04.09.2023 07:24:44,409,258,174
04.09.2023 07:24:49,409,259,178
04.09.2023 07:24:55,409,259,179
04.09.2023 07:25:00,409,260,179
04.09.2023 07:25:06,409,260,178
04.09.2023 07:25:12,409,260,179
04.09.2023 07:25:17,409,261,179
04.09.2023 07:25:23,409,261,178
04.09.2023 07:25:29,409,261,179
04.09.2023 07:25:34,409,261,179
04.09.2023 07:25:40,409,261,179
04.09.2023 07:25:45,409,261,179
04.09.2023 07:25:51,409,262,179
04.09.2023 07:25:57,409,263,179
04.09.2023 07:26:02,0,264,179
04.09.2023 07:26:08,409,263,179
04.09.2023 07:26:14,409,263,178
04.09.2023 07:26:19,409,262,179
04.09.2023 07:26:25,409,260,179
04.09.2023 07:26:30,409,260,179
04.09.2023 07:26:36,409,259,179
04.09.2023 07:26:42,409,258,178
04.09.2023 07:26:47,409,257,179
04.09.2023 07:26:53,409,257,178
04.09.2023 07:26:59,409,256,179
04.09.2023 07:27:04,409,256,179
04.09.2023 07:27:10,409,255,179
04.09.2023 07:27:15,409,254,179
04.09.2023 07:27:21,409,254,179
04.09.2023 07:27:27,409,254,179
04.09.2023 07:27:32,409,254,179
04.09.2023 07:27:38,409,254,178
04.09.2023 07:27:43,409,253,179
04.09.2023 07:27:49,409,253,178
04.09.2023 07:27:55,409,253,179
04.09.2023 07:28:00,409,253,179
04.09.2023 07:28:06,409,253,179
04.09.2023 07:28:12,409,254,179
04.09.2023 07:28:17,409,254,179
04.09.2023 07:28:23,409,255,179
04.09.2023 07:28:28,409,257,179
04.09.2023 07:28:34,409,260,179
04.09.2023 07:28:40,409,266,179
04.09.2023 07:28:45,409,270,179
04.09.2023 07:28:51,409,268,179
04.09.2023 07:28:57,409,268,179
04.09.2023 07:29:02,409,271,180
04.09.2023 07:29:08,409,277,179
04.09.2023 07:29:13,409,290,179
04.09.2023 07:29:19,409,330,179
04.09.2023 07:29:25,409,333,180
04.09.2023 07:29:30,409,560,180
04.09.2023 07:29:36,409,432,179
04.09.2023 07:29:42,409,350,179
04.09.2023 07:29:47,409,360,179
04.09.2023 07:29:53,409,397,179
04.09.2023 07:29:59,409,520,179
04.09.2023 07:30:04,409,490,180
04.09.2023 07:30:10,409,494,179
04.09.2023 07:30:15,409,372,180
04.09.2023 07:30:21,409,321,180
04.09.2023 07:30:27,409,295,177
04.09.2023 07:30:32,409,280,180
04.09.2023 07:30:38,409,272,179
04.09.2023 07:30:43,409,271,179
04.09.2023 07:30:49,409,276,180
04.09.2023 07:30:55,409,270,180
04.09.2023 07:31:00,409,268,179
04.09.2023 07:31:06,409,263,180
04.09.2023 07:31:12,409,260,179
04.09.2023 07:31:17,409,262,179
04.09.2023 07:31:23,409,254,180
04.09.2023 07:31:28,409,248,179
04.09.2023 07:31:34,409,244,179
04.09.2023 07:31:40,409,239,180
04.09.2023 07:31:45,0,234,179
04.09.2023 07:31:51,409,231,179
04.09.2023 07:31:57,409,229,179
04.09.2023 07:32:02,409,227,179
04.09.2023 07:32:08,409,224,179
04.09.2023 07:32:13,409,224,179
04.09.2023 07:32:19,409,222,179
04.09.2023 07:32:25,409,221,179
04.09.2023 07:32:30,409,220,179
04.09.2023 07:32:36,409,219,179
04.09.2023 07:32:42,409,219,179
04.09.2023 07:32:47,409,218,180
04.09.2023 07:32:53,409,218,180
04.09.2023 07:32:58,409,218,179
04.09.2023 07:33:04,409,217,179
04.09.2023 07:33:10,409,217,179
04.09.2023 07:33:15,409,217,179
04.09.2023 07:33:21,409,217,179
04.09.2023 07:33:27,409,217,179
04.09.2023 07:33:32,409,218,179
04.09.2023 07:33:38,409,218,180
04.09.2023 07:33:43,409,218,179
04.09.2023 07:33:49,409,219,179
04.09.2023 07:33:55,409,219,179
04.09.2023 07:34:00,409,219,179
04.09.2023 07:34:06,409,219,179
04.09.2023 07:34:12,409,220,179
04.09.2023 07:34:17,409,220,179
04.09.2023 07:34:23,409,220,179
04.09.2023 07:34:28,409,220,179
04.09.2023 07:34:34,409,220,179
04.09.2023 07:34:40,409,220,180
04.09.2023 07:34:45,409,221,179
04.09.2023 07:34:51,409,221,179
04.09.2023 07:34:57,409,222,180
04.09.2023 07:35:02,409,222,179
04.09.2023 07:35:08,409,222,180
04.09.2023 07:35:13,409,223,180
04.09.2023 07:35:19,409,223,179
04.09.2023 07:35:25,409,223,180
04.09.2023 07:35:30,409,223,180
04.09.2023 07:35:36,409,224,180
04.09.2023 07:35:42,409,224,179
04.09.2023 07:35:47,409,224,179
04.09.2023 07:35:53,409,226,180
04.09.2023 07:35:58,409,227,179
04.09.2023 07:36:04,409,228,179
04.09.2023 07:36:10,409,230,180
04.09.2023 07:36:15,409,233,180
04.09.2023 07:36:21,409,234,180
04.09.2023 07:36:27,409,235,180
04.09.2023 07:36:32,409,233,180
04.09.2023 07:36:38,409,229,179
04.09.2023 07:36:43,409,224,180
04.09.2023 07:36:49,409,220,173
04.09.2023 07:36:55,409,218,180
04.09.2023 07:37:00,409,216,180
04.09.2023 07:37:06,409,215,179
04.09.2023 07:37:11,409,214,180
04.09.2023 07:37:17,409,211,179
04.09.2023 07:37:23,409,210,179
04.09.2023 07:37:28,409,209,180
04.09.2023 07:37:34,409,209,180
04.09.2023 07:37:40,409,208,180
04.09.2023 07:37:45,409,208,179
04.09.2023 07:37:51,409,208,180
04.09.2023 07:37:56,409,208,179
04.09.2023 07:38:02,409,208,180
04.09.2023 07:38:08,409,209,180
04.09.2023 07:38:13,409,209,179
04.09.2023 07:38:19,409,209,180
04.09.2023 07:38:25,409,210,180
04.09.2023 07:38:30,409,210,180
04.09.2023 07:38:36,409,210,179
04.09.2023 07:38:41,409,211,180
04.09.2023 07:38:47,0,212,179
04.09.2023 07:38:53,409,214,180
04.09.2023 07:38:58,409,215,180
04.09.2023 07:39:04,409,218,180
04.09.2023 07:39:10,409,215,180
04.09.2023 07:39:15,409,214,180
04.09.2023 07:39:21,409,215,180
04.09.2023 07:39:26,409,217,180
04.09.2023 07:39:32,409,220,180
04.09.2023 07:39:38,409,227,180
04.09.2023 07:39:43,409,229,180
04.09.2023 07:39:49,409,229,180
04.09.2023 07:39:55,409,226,179
04.09.2023 07:40:00,409,222,180
04.09.2023 07:40:06,409,219,180
04.09.2023 07:40:11,409,219,180
04.09.2023 07:40:17,409,217,180
04.09.2023 07:40:23,409,216,180
04.09.2023 07:40:28,409,215,180
04.09.2023 07:40:34,409,214,180
04.09.2023 07:40:40,409,214,180
04.09.2023 07:40:45,409,216,180
04.09.2023 07:40:51,409,223,180
04.09.2023 07:40:56,409,239,179
04.09.2023 07:41:02,409,282,180
04.09.2023 07:41:08,409,336,182
04.09.2023 07:41:13,409,252,180
04.09.2023 07:41:19,409,227,180
04.09.2023 07:41:24,409,226,180
04.09.2023 07:41:30,409,206,180
04.09.2023 07:41:36,409,200,180
04.09.2023 07:41:41,409,197,180
04.09.2023 07:41:47,409,195,180
04.09.2023 07:41:53,409,194,179
04.09.2023 07:41:58,409,194,180
04.09.2023 07:42:04,409,195,180
04.09.2023 07:42:09,409,196,180
04.09.2023 07:42:15,409,196,180
04.09.2023 07:42:21,409,198,180
04.09.2023 07:42:26,409,199,180
04.09.2023 07:42:32,409,200,180
04.09.2023 07:42:38,409,202,180
04.09.2023 07:42:43,409,204,180
04.09.2023 07:42:49,409,208,180
04.09.2023 07:42:54,409,218,182
04.09.2023 07:43:00,409,261,180
04.09.2023 07:43:06,409,309,180
04.09.2023 07:43:11,409,241,182
04.09.2023 07:43:17,409,235,180
04.09.2023 07:43:23,409,225,180
04.09.2023 07:43:28,409,222,180
04.09.2023 07:43:34,409,223,182
04.09.2023 07:43:39,409,230,182
04.09.2023 07:43:45,409,231,180
04.09.2023 07:43:51,409,222,180
04.09.2023 07:43:56,409,215,180
04.09.2023 07:44:02,409,211,180
04.09.2023 07:44:08,409,209,180
04.09.2023 07:44:13,409,209,180
04.09.2023 07:44:19,409,208,180
04.09.2023 07:44:24,409,207,182
04.09.2023 07:44:30,409,207,177
04.09.2023 07:44:36,409,207,180
04.09.2023 07:44:41,409,206,182
04.09.2023 07:44:47,409,206,180
04.09.2023 07:44:53,409,206,180
04.09.2023 07:44:58,409,206,180
04.09.2023 07:45:04,409,206,180
04.09.2023 07:45:09,409,206,174
04.09.2023 07:45:15,409,206,180
04.09.2023 07:45:21,409,206,180
04.09.2023 07:45:26,409,205,180
04.09.2023 07:45:32,409,205,180
04.09.2023 07:45:38,409,205,180
04.09.2023 07:45:43,409,205,180
04.09.2023 07:45:49,409,206,180
04.09.2023 07:45:54,409,206,182
04.09.2023 07:46:00,409,206,180
04.09.2023 07:46:06,409,207,180
04.09.2023 07:46:11,409,208,180
04.09.2023 07:46:17,409,208,180
04.09.2023 07:46:23,409,209,180
04.09.2023 07:46:28,409,209,180
04.09.2023 07:46:34,409,210,180
04.09.2023 07:46:39,409,212,180
04.09.2023 07:46:45,409,213,180
04.09.2023 07:46:51,409,214,180
04.09.2023 07:46:56,409,215,180
04.09.2023 07:47:02,409,217,180
04.09.2023 07:47:08,0,219,180
04.09.2023 07:47:13,409,220,182
04.09.2023 07:47:19,409,223,180
04.09.2023 07:47:24,409,225,182
04.09.2023 07:47:30,409,228,182
04.09.2023 07:47:36,409,230,182
04.09.2023 07:47:41,409,234,180
04.09.2023 07:47:47,0,236,180
04.09.2023 07:47:53,409,238,182
04.09.2023 07:47:58,409,241,182
04.09.2023 07:48:04,409,244,182
04.09.2023 07:48:09,409,247,180
04.09.2023 07:48:15,409,249,182
04.09.2023 07:48:21,409,252,182
04.09.2023 07:48:26,409,254,180
04.09.2023 07:48:32,409,259,182
04.09.2023 07:48:37,409,262,182
04.09.2023 07:48:43,409,265,182
04.09.2023 07:48:49,409,268,180
04.09.2023 07:48:54,409,270,182
04.09.2023 07:49:00,409,274,182
04.09.2023 07:49:06,409,277,180
04.09.2023 07:49:11,409,280,182
04.09.2023 07:49:17,409,284,182
04.09.2023 07:49:22,409,286,182
04.09.2023 07:49:28,409,290,182
04.09.2023 07:49:34,409,293,182
04.09.2023 07:49:39,409,295,182
04.09.2023 07:49:45,409,299,182
04.09.2023 07:49:51,409,304,182
04.09.2023 07:49:56,409,311,182
04.09.2023 07:50:02,409,321,180
04.09.2023 07:50:07,409,338,182
04.09.2023 07:50:13,409,359,182
04.09.2023 07:50:19,409,401,182
04.09.2023 07:50:24,409,429,182
04.09.2023 07:50:30,409,434,182
04.09.2023 07:50:36,409,542,182
04.09.2023 07:50:41,409,606,182
04.09.2023 07:50:47,409,698,180
04.09.2023 07:50:52,409,765,182
04.09.2023 07:50:58,409,710,182
04.09.2023 07:51:04,409,585,180
04.09.2023 07:51:09,409,528,182
04.09.2023 07:51:15,409,548,182
04.09.2023 07:51:20,409,393,182
04.09.2023 07:51:26,409,370,182
04.09.2023 07:51:32,409,347,182
04.09.2023 07:51:37,409,330,182
04.09.2023 07:51:43,409,317,180
04.09.2023 07:51:49,409,320,182
04.09.2023 07:51:54,409,304,180
04.09.2023 07:52:00,409,294,182
04.09.2023 07:52:05,409,289,182
04.09.2023 07:52:11,409,277,182
04.09.2023 07:52:17,409,270,182
04.09.2023 07:52:22,409,263,182
04.09.2023 07:52:28,409,258,182
04.09.2023 07:52:34,409,252,180
04.09.2023 07:52:39,409,245,182
04.09.2023 07:52:45,409,240,182
04.09.2023 07:52:50,409,234,182
04.09.2023 07:52:56,409,229,182
04.09.2023 07:53:02,409,224,182
04.09.2023 07:53:07,409,219,182
04.09.2023 07:53:13,409,214,182
04.09.2023 07:53:19,409,209,182
04.09.2023 07:53:24,409,205,180
04.09.2023 07:53:30,409,203,180
04.09.2023 07:53:35,409,200,182
04.09.2023 07:53:41,409,197,180
04.09.2023 07:53:47,409,194,180
04.09.2023 07:53:52,409,193,180
04.09.2023 07:53:58,409,191,180
04.09.2023 07:54:04,409,190,180
04.09.2023 07:54:10,409,188,180
04.09.2023 07:54:15,409,186,180
04.09.2023 07:54:21,409,185,180
04.09.2023 07:54:26,409,184,180
04.09.2023 07:54:32,409,183,180
04.09.2023 07:54:38,409,182,180
04.09.2023 07:54:43,409,182,179
04.09.2023 07:54:49,409,181,180
04.09.2023 07:54:55,409,180,180
04.09.2023 07:55:00,409,180,179
04.09.2023 07:55:06,409,179,180
04.09.2023 07:55:11,409,178,179
04.09.2023 07:55:17,409,177,179
04.09.2023 07:55:23,409,176,179
04.09.2023 07:55:28,409,175,180
04.09.2023 07:55:34,409,173,180
04.09.2023 07:55:40,409,171,179
04.09.2023 07:55:45,409,170,179
04.09.2023 07:55:51,409,168,179
04.09.2023 07:55:56,409,166,179
04.09.2023 07:56:02,409,165,179
04.09.2023 07:56:08,409,163,179
04.09.2023 07:56:13,409,162,179
04.09.2023 07:56:19,409,161,179
04.09.2023 07:56:25,409,160,179
04.09.2023 07:56:30,409,160,179
04.09.2023 07:56:36,409,160,178
04.09.2023 07:56:41,409,160,179
04.09.2023 07:56:47,409,160,179
04.09.2023 07:56:53,409,160,179
04.09.2023 07:56:58,409,160,179
04.09.2023 07:57:04,409,161,179
04.09.2023 07:57:10,409,161,179
04.09.2023 07:57:15,409,162,179
04.09.2023 07:57:21,409,163,179
04.09.2023 07:57:26,409,164,174
04.09.2023 07:57:32,409,164,179
04.09.2023 07:57:38,409,165,180
04.09.2023 07:57:43,409,166,179
04.09.2023 07:57:49,409,166,179
04.09.2023 07:57:54,409,167,179
04.09.2023 07:58:00,409,168,179
04.09.2023 07:58:06,409,169,177
04.09.2023 07:58:11,409,169,179
04.09.2023 07:58:17,409,170,180
04.09.2023 07:58:23,409,170,179
04.09.2023 07:58:28,409,170,180
04.09.2023 07:58:34,409,171,179
04.09.2023 07:58:39,409,172,180
04.09.2023 07:58:45,409,173,180
04.09.2023 07:58:51,409,174,179
04.09.2023 07:58:56,409,175,180
04.09.2023 07:59:02,409,176,180
04.09.2023 07:59:08,409,177,180
04.09.2023 07:59:13,409,178,180
04.09.2023 07:59:19,409,180,179
04.09.2023 07:59:24,409,180,180
04.09.2023 07:59:30,409,180,180
04.09.2023 07:59:36,409,180,180
04.09.2023 07:59:41,409,181,180
04.09.2023 07:59:47,409,181,180
04.09.2023 07:59:53,409,180,180
04.09.2023 07:59:58,409,181,182
04.09.2023 08:00:04,0,182,182
04.09.2023 08:00:09,409,183,182
04.09.2023 08:00:15,409,184,182
04.09.2023 08:00:21,409,185,182
04.09.2023 08:00:26,409,185,182
04.09.2023 08:00:32,409,186,182
04.09.2023 08:00:38,409,186,182
04.09.2023 08:00:43,409,187,182
04.09.2023 08:00:49,409,188,182
04.09.2023 08:00:54,409,189,182
04.09.2023 08:01:00,409,189,182
04.09.2023 08:01:06,409,190,182
04.09.2023 08:01:11,409,191,182
04.09.2023 08:01:17,409,191,182
04.09.2023 08:01:23,409,190,182
04.09.2023 08:01:28,409,190,182
04.09.2023 08:01:34,409,190,182
04.09.2023 08:01:39,409,190,182
04.09.2023 08:01:45,409,190,182
04.09.2023 08:01:51,409,188,182
04.09.2023 08:01:56,409,187,182
04.09.2023 08:02:02,409,186,182
04.09.2023 08:02:07,409,185,182
04.09.2023 08:02:13,409,185,182
04.09.2023 08:02:19,409,183,182
04.09.2023 08:02:24,409,182,182
04.09.2023 08:02:30,409,181,182
04.09.2023 08:02:36,409,180,182
04.09.2023 08:02:41,409,179,182
04.09.2023 08:02:47,409,177,182
04.09.2023 08:02:52,409,176,182
04.09.2023 08:02:58,409,175,183
04.09.2023 08:03:04,409,173,182
04.09.2023 08:03:09,409,171,182
04.09.2023 08:03:15,409,169,182
04.09.2023 08:03:21,409,167,182
04.09.2023 08:03:26,409,165,182
04.09.2023 08:03:32,409,163,182
04.09.2023 08:03:37,409,160,182
04.09.2023 08:03:43,409,160,182
04.09.2023 08:03:49,409,157,180
04.09.2023 08:03:54,409,155,180
04.09.2023 08:04:00,409,154,180
04.09.2023 08:04:06,409,153,180
04.09.2023 08:04:11,409,151,180
04.09.2023 08:04:17,409,150,180
04.09.2023 08:04:22,409,149,179
04.09.2023 08:04:28,409,147,179
04.09.2023 08:04:34,409,146,179
04.09.2023 08:04:39,409,145,179
04.09.2023 08:04:45,409,145,179
04.09.2023 08:04:51,409,144,179
04.09.2023 08:04:56,409,143,179
04.09.2023 08:05:02,409,143,180
04.09.2023 08:05:07,409,142,180
04.09.2023 08:05:13,409,142,179
04.09.2023 08:05:19,409,142,179
04.09.2023 08:05:24,409,142,179
04.09.2023 08:05:30,409,142,179
04.09.2023 08:05:35,409,142,180
04.09.2023 08:05:41,409,143,180
04.09.2023 08:05:47,409,144,175
04.09.2023 08:05:52,409,145,179
04.09.2023 08:05:58,409,145,179
04.09.2023 08:06:04,409,147,180
04.09.2023 08:06:09,409,149,180
04.09.2023 08:06:15,409,151,180
04.09.2023 08:06:21,409,154,180
04.09.2023 08:06:26,409,157,182
04.09.2023 08:06:32,409,160,182
04.09.2023 08:06:37,409,163,182
04.09.2023 08:06:43,409,167,182
04.09.2023 08:06:49,409,170,182
04.09.2023 08:06:54,409,174,183
04.09.2023 08:07:00,409,177,182
04.09.2023 08:07:05,0,181,182
04.09.2023 08:07:11,409,185,182
04.09.2023 08:07:17,409,188,183
04.09.2023 08:07:22,409,191,182
04.09.2023 08:07:28,409,194,183
04.09.2023 08:07:34,409,198,182
04.09.2023 08:07:39,409,200,183
04.09.2023 08:07:45,409,204,183
04.09.2023 08:07:50,409,205,182
04.09.2023 08:07:56,409,209,182
04.09.2023 08:08:02,409,211,182
04.09.2023 08:08:07,409,214,182
04.09.2023 08:08:13,409,215,182
04.09.2023 08:08:19,409,218,183
04.09.2023 08:08:24,409,221,182
04.09.2023 08:08:30,409,225,182
04.09.2023 08:08:35,409,230,182
04.09.2023 08:08:41,409,238,182
04.09.2023 08:08:47,409,254,182
04.09.2023 08:08:52,409,279,182
04.09.2023 08:08:58,409,305,182
04.09.2023 08:09:04,409,387,182
04.09.2023 08:09:09,409,551,182
04.09.2023 08:09:15,409,541,182
04.09.2023 08:09:20,409,555,182
04.09.2023 08:09:26,409,358,182
04.09.2023 08:09:32,409,336,182
04.09.2023 08:09:37,409,291,182
04.09.2023 08:09:43,409,277,182
04.09.2023 08:09:49,409,279,182
04.09.2023 08:09:54,409,283,182
04.09.2023 08:10:00,409,291,182
04.09.2023 08:10:05,409,297,180
04.09.2023 08:10:11,409,310,182
04.09.2023 08:10:17,409,317,182
04.09.2023 08:10:22,409,324,182
04.09.2023 08:10:28,409,325,182
04.09.2023 08:10:33,409,336,182
04.09.2023 08:10:39,409,361,182
04.09.2023 08:10:45,409,394,182
04.09.2023 08:10:50,409,432,182
04.09.2023 08:10:56,409,554,182
04.09.2023 08:11:02,409,600,182
04.09.2023 08:11:07,409,441,182
04.09.2023 08:11:13,409,423,182
04.09.2023 08:11:18,409,484,182
04.09.2023 08:11:24,409,704,183
04.09.2023 08:11:30,409,625,182
04.09.2023 08:11:35,409,591,182
04.09.2023 08:11:41,409,487,182
04.09.2023 08:11:47,409,409,182
04.09.2023 08:11:52,409,404,182
04.09.2023 08:11:58,409,418,182
04.09.2023 08:12:03,409,481,182
04.09.2023 08:12:09,409,492,177
04.09.2023 08:12:15,409,580,183
04.09.2023 08:12:20,409,823,183
04.09.2023 08:12:26,409,829,183
04.09.2023 08:12:32,409,794,183
04.09.2023 08:12:37,409,484,182
04.09.2023 08:12:43,409,521,182
04.09.2023 08:12:48,409,539,182
04.09.2023 08:12:54,409,537,182
04.09.2023 08:13:00,409,550,182
04.09.2023 08:13:05,409,403,182
04.09.2023 08:13:11,409,391,182
04.09.2023 08:13:17,409,396,182
04.09.2023 08:13:22,409,413,182
04.09.2023 08:13:28,0,459,182
04.09.2023 08:13:33,409,440,182
04.09.2023 08:13:39,409,459,182
04.09.2023 08:13:45,409,494,183
04.09.2023 08:13:50,409,549,182
04.09.2023 08:13:56,409,475,183
04.09.2023 08:14:02,409,708,182
04.09.2023 08:14:07,409,763,182
04.09.2023 08:14:13,409,735,182
04.09.2023 08:14:18,409,691,183
04.09.2023 08:14:24,409,703,182
04.09.2023 08:14:30,409,761,183
04.09.2023 08:14:35,409,739,182
04.09.2023 08:14:41,409,623,182
04.09.2023 08:14:47,409,459,182
04.09.2023 08:14:52,409,429,182
04.09.2023 08:14:58,409,354,182
04.09.2023 08:15:03,409,330,182
04.09.2023 08:15:09,409,329,183
04.09.2023 08:15:15,409,343,182
04.09.2023 08:15:20,409,361,182
04.09.2023 08:15:26,409,468,182
04.09.2023 08:15:32,409,589,183
04.09.2023 08:15:37,409,530,183
04.09.2023 08:15:43,409,549,182
04.09.2023 08:15:48,409,627,182
04.09.2023 08:15:54,409,656,183
04.09.2023 08:16:00,409,560,182
04.09.2023 08:16:05,409,522,182
04.09.2023 08:16:11,409,568,183
04.09.2023 08:16:16,409,375,182
04.09.2023 08:16:22,409,335,182
04.09.2023 08:16:28,409,341,182
04.09.2023 08:16:33,409,315,182
04.09.2023 08:16:39,409,295,182
04.09.2023 08:16:45,409,285,182
04.09.2023 08:16:50,409,278,182
04.09.2023 08:16:56,409,275,183
04.09.2023 08:17:01,409,274,182
04.09.2023 08:17:07,409,276,182
04.09.2023 08:17:13,409,286,182
04.09.2023 08:17:18,409,284,182
04.09.2023 08:17:24,409,283,182
04.09.2023 08:17:30,409,283,183
04.09.2023 08:17:35,409,286,182
04.09.2023 08:17:41,409,292,182
04.09.2023 08:17:46,409,311,183
04.09.2023 08:17:52,409,343,183
04.09.2023 08:17:58,409,367,182
04.09.2023 08:18:03,409,352,183
04.09.2023 08:18:09,409,388,183
04.09.2023 08:18:15,409,280,183
04.09.2023 08:18:20,409,258,182
04.09.2023 08:18:26,409,251,183
04.09.2023 08:18:31,409,248,179
04.09.2023 08:18:37,409,245,182
04.09.2023 08:18:43,409,243,183
04.09.2023 08:18:48,409,239,183
04.09.2023 08:18:54,409,236,183
04.09.2023 08:19:00,409,234,182
04.09.2023 08:19:05,409,231,182
04.09.2023 08:19:11,409,227,177
04.09.2023 08:19:16,409,224,182
04.09.2023 08:19:22,409,220,182
04.09.2023 08:19:28,409,217,183
04.09.2023 08:19:33,409,214,182
04.09.2023 08:19:39,409,210,182
04.09.2023 08:19:45,409,207,183
04.09.2023 08:19:50,409,204,182
04.09.2023 08:19:56,409,202,182
04.09.2023 08:20:01,409,200,182
04.09.2023 08:20:07,409,198,182
04.09.2023 08:20:13,409,196,183
04.09.2023 08:20:18,409,194,183
04.09.2023 08:20:24,409,194,183
04.09.2023 08:20:30,409,193,183
04.09.2023 08:20:35,409,193,182
04.09.2023 08:20:41,409,192,182
04.09.2023 08:20:46,409,192,183
04.09.2023 08:20:52,409,193,183
04.09.2023 08:20:58,409,193,183
04.09.2023 08:21:03,409,194,182
04.09.2023 08:21:09,0,194,183
04.09.2023 08:21:14,409,194,183
04.09.2023 08:21:20,409,196,182
04.09.2023 08:21:26,409,196,183
04.09.2023 08:21:31,409,199,182
04.09.2023 08:21:37,409,199,183
04.09.2023 08:21:43,409,201,182
04.09.2023 08:21:48,409,202,182
04.09.2023 08:21:54,409,204,182
04.09.2023 08:21:59,409,204,182
04.09.2023 08:22:05,409,204,182
04.09.2023 08:22:11,409,204,183
04.09.2023 08:22:16,409,204,182
04.09.2023 08:22:22,409,204,182
04.09.2023 08:22:28,409,204,183
04.09.2023 08:22:33,409,204,182
04.09.2023 08:22:39,409,203,183
04.09.2023 08:22:44,409,203,182
04.09.2023 08:22:50,409,201,183
04.09.2023 08:22:56,409,200,183
04.09.2023 08:23:01,409,199,182
04.09.2023 08:23:07,409,198,183
04.09.2023 08:23:13,409,197,182
04.09.2023 08:23:18,409,195,183
04.09.2023 08:23:24,409,194,183
04.09.2023 08:23:29,409,193,183
04.09.2023 08:23:35,409,192,183
04.09.2023 08:23:41,409,190,183
04.09.2023 08:23:46,409,190,183
04.09.2023 08:23:52,409,188,183
04.09.2023 08:23:58,409,187,183
04.09.2023 08:24:03,409,186,183
04.09.2023 08:24:09,409,185,183
04.09.2023 08:24:14,409,185,183
04.09.2023 08:24:20,409,184,183
04.09.2023 08:24:26,409,183,182
04.09.2023 08:24:31,409,183,182
04.09.2023 08:24:37,409,182,182
04.09.2023 08:24:43,409,182,183
04.09.2023 08:24:48,409,182,182
04.09.2023 08:24:54,409,183,182
